"Species","spawningMode","FemaleMass_g","FemaleSize_mm","Fecundity_nOfEggs_per_female","sizeType","eggSize_mm","typeOfWork_eggSize","timeToEggMeasurement_months","Location","Date","sampleSize","Fertilized","Live","Latitude","Longitude","ReferencePdf","lnFemaleSize","lnEggSize","lnFecundity","absLatitude"
"Ethmalosa fimbriata","pelagic",NA,293.421,44983.4,"TL",0.42,"",NA,"Elmina fishing harbour, Kakum River estuary","Before 1982","",FALSE,FALSE,5.085431,-1.345753,"blay_j-jr_1982_j21_485.pdf",5.68160843778967,-0.867500567704723,10.7140488118073,5.085431
"Ethmalosa fimbriata","pelagic",NA,302.983,45622.6,"TL",0.42,"",NA,"Elmina fishing harbour, Kakum River estuary","Before 1982","",FALSE,FALSE,5.085431,-1.345753,"blay_j-jr_1982_j21_485.pdf",5.71367669832483,-0.867500567704723,10.7281584867615,5.085431
"Ethmalosa fimbriata","pelagic",NA,280.68,50435,"TL",0.42,"",NA,"Elmina fishing harbour, Kakum River estuary","Before 1982","",FALSE,FALSE,5.085431,-1.345753,"blay_j-jr_1982_j21_485.pdf",5.63721523038409,-0.867500567704723,10.8284406574889,5.085431
"Ethmalosa fimbriata","pelagic",NA,304.202,51900.8,"TL",0.42,"",NA,"Elmina fishing harbour, Kakum River estuary","Before 1982","",FALSE,FALSE,5.085431,-1.345753,"blay_j-jr_1982_j21_485.pdf",5.71769195442554,-0.867500567704723,10.8570894832934,5.085431
"Nematalosa vlaminghi","pelagic",NA,211,90451,"TL",1.126,"",NA,"Swan-Avon river system, Perth WA, Australia","1977 February and 1980 June","39",FALSE,FALSE,-32.006233,115.702926,"chubb_cf_1984_j25_527.pdf",5.35185813347607,0.118671529717499,11.4125635465943,32.006233
"Spratelloides gracilis","demersal",NA,46,1596,"TL",0.7,"",NA,"Ysabel passage, Papua New Guinea","1976 - 1980","",FALSE,FALSE,-2.509917,150.471142,"dalzell_p_1985_j27_229.pdf",3.8286413964891,-0.356674943938732,7.37525577800975,2.509917
"Spratelloides gracilis","demersal",NA,45,1304,"TL",0.7,"",NA,"Ysabel passage, Papua New Guinea","1976 - 1980","",FALSE,FALSE,-2.509917,150.471142,"dalzell_p_1985_j27_229.pdf",3.80666248977032,-0.356674943938732,7.1731917424866,2.509917
"Spratelloides gracilis","demersal",NA,47,1198,"TL",0.7,"",NA,"Ysabel passage, Papua New Guinea","1976 - 1980","",FALSE,FALSE,-2.509917,150.471142,"dalzell_p_1985_j27_229.pdf",3.85014760171006,-0.356674943938732,7.08840877867539,2.509917
"Spratelloides gracilis","demersal",NA,61,3996,"TL",0.7,"",NA,"Ysabel passage, Papua New Guinea","1976 - 1980","",FALSE,FALSE,-2.509917,150.471142,"dalzell_p_1985_j27_229.pdf",4.11087386417331,-0.356674943938732,8.29304913976844,2.509917
"Spratelloides gracilis","demersal",NA,63,4092,"TL",0.7,"",NA,"Ysabel passage, Papua New Guinea","1976 - 1980","",FALSE,FALSE,-2.509917,150.471142,"dalzell_p_1985_j27_229.pdf",4.14313472639153,-0.356674943938732,8.31678912707152,2.509917
"Spratelloides gracilis","demersal",NA,59,3064,"TL",0.7,"",NA,"Ysabel passage, Papua New Guinea","1976 - 1980","",FALSE,FALSE,-2.509917,150.471142,"dalzell_p_1985_j27_229.pdf",4.07753744390572,-0.356674943938732,8.02747653086048,2.509917
"Spratelloides gracilis","demersal",NA,62,5913,"TL",0.7,"",NA,"Ysabel passage, Papua New Guinea","1976 - 1980","",FALSE,FALSE,-2.509917,150.471142,"dalzell_p_1985_j27_229.pdf",4.12713438504509,-0.356674943938732,8.68490859582083,2.509917
"Spratelloides gracilis","demersal",NA,62,2652,"TL",0.7,"",NA,"Ysabel passage, Papua New Guinea","1976 - 1980","",FALSE,FALSE,-2.509917,150.471142,"dalzell_p_1985_j27_229.pdf",4.12713438504509,-0.356674943938732,7.88306935130575,2.509917
"Spratelloides gracilis","demersal",NA,61,3922,"TL",0.7,"",NA,"Ysabel passage, Papua New Guinea","1976 - 1980","",FALSE,FALSE,-2.509917,150.471142,"dalzell_p_1985_j27_229.pdf",4.11087386417331,-0.356674943938732,8.27435700675629,2.509917
"Spratelloides gracilis","demersal",NA,40,594,"TL",0.7,"",NA,"Ysabel passage, Papua New Guinea","1976 - 1980","",FALSE,FALSE,-2.509917,150.471142,"dalzell_p_1985_j27_229.pdf",3.68887945411394,-0.356674943938732,6.38687931936265,2.509917
"Spratelloides gracilis","demersal",NA,54,1285,"TL",0.7,"",NA,"Ysabel passage, Papua New Guinea","1976 - 1980","",FALSE,FALSE,-2.509917,150.471142,"dalzell_p_1985_j27_229.pdf",3.98898404656427,-0.356674943938732,7.15851399732932,2.509917
"Spratelloides gracilis","demersal",NA,56,1818,"TL",0.7,"",NA,"Ysabel passage, Papua New Guinea","1976 - 1980","",FALSE,FALSE,-2.509917,150.471142,"dalzell_p_1985_j27_229.pdf",4.02535169073515,-0.356674943938732,7.50549227473742,2.509917
"Spratelloides gracilis","demersal",NA,55,2124,"TL",0.7,"",NA,"Ysabel passage, Papua New Guinea","1976 - 1980","",FALSE,FALSE,-2.509917,150.471142,"dalzell_p_1985_j27_229.pdf",4.00733318523247,-0.356674943938732,7.66105638236183,2.509917
"Spratelloides gracilis","demersal",NA,52,2146,"TL",0.7,"",NA,"Ysabel passage, Papua New Guinea","1976 - 1980","",FALSE,FALSE,-2.509917,150.471142,"dalzell_p_1985_j27_229.pdf",3.95124371858143,-0.356674943938732,7.67136092319064,2.509917
"Spratelloides gracilis","demersal",NA,48,1796,"TL",0.7,"",NA,"Ysabel passage, Papua New Guinea","1976 - 1980","",FALSE,FALSE,-2.509917,150.471142,"dalzell_p_1985_j27_229.pdf",3.87120101090789,-0.356674943938732,7.49331724886215,2.509917
"Spratelloides gracilis","demersal",NA,56,2947,"TL",0.7,"",NA,"Ysabel passage, Papua New Guinea","1976 - 1980","",FALSE,FALSE,-2.509917,150.471142,"dalzell_p_1985_j27_229.pdf",4.02535169073515,-0.356674943938732,7.98854298273769,2.509917
"Spratelloides gracilis","demersal",NA,58,2840,"TL",0.7,"",NA,"Ysabel passage, Papua New Guinea","1976 - 1980","",FALSE,FALSE,-2.509917,150.471142,"dalzell_p_1985_j27_229.pdf",4.06044301054642,-0.356674943938732,7.95155933115525,2.509917
"Spratelloides gracilis","demersal",NA,61,3361,"TL",0.7,"",NA,"Ysabel passage, Papua New Guinea","1976 - 1980","",FALSE,FALSE,-2.509917,150.471142,"dalzell_p_1985_j27_229.pdf",4.11087386417331,-0.356674943938732,8.11999382772511,2.509917
"Engraulis mordax","pelagic",NA,130,10409,"SL",1.25,"",NA,"Washington and Oregon, USA","1975","",FALSE,FALSE,45.782272,-124.717638,"laroche_jl_1980_f78_603.pdf",4.86753445045558,0.22314355131421,9.25042609551547,45.782272
"Engraulis mordax","pelagic",NA,141,14561,"SL",1.25,"",NA,"Washington and Oregon, USA","1975","",FALSE,FALSE,45.782272,-124.717638,"laroche_jl_1980_f78_603.pdf",4.94875989037817,0.22314355131421,9.5861020007109,45.782272
"Engraulis mordax","pelagic",NA,110,9514,"SL",1.25,"",NA,"Washington and Oregon, USA","1976","",FALSE,FALSE,45.782272,-124.717638,"laroche_jl_1980_f78_603.pdf",4.70048036579242,0.22314355131421,9.16051967699223,45.782272
"Engraulis mordax","pelagic",NA,129,20766,"SL",1.25,"",NA,"Washington and Oregon, USA","1976","",FALSE,FALSE,45.782272,-124.717638,"laroche_jl_1980_f78_603.pdf",4.85981240436167,0.22314355131421,9.9410723128634,45.782272
"Engraulis mordax","pelagic",NA,115,12426,"SL",1.25,"",NA,"Washington and Oregon, USA","1977","",FALSE,FALSE,45.782272,-124.717638,"laroche_jl_1980_f78_603.pdf",4.74493212836325,0.22314355131421,9.42754633062364,45.782272
"Engraulis mordax","pelagic",NA,117,17039,"SL",1.25,"",NA,"Washington and Oregon, USA","1977","",FALSE,FALSE,45.782272,-124.717638,"laroche_jl_1980_f78_603.pdf",4.76217393479776,0.22314355131421,9.74326011321524,45.782272
"Engraulis mordax","pelagic",NA,117,17712,"SL",1.25,"",NA,"Washington and Oregon, USA","1977","",FALSE,FALSE,45.782272,-124.717638,"laroche_jl_1980_f78_603.pdf",4.76217393479776,0.22314355131421,9.78199765494842,45.782272
"Engraulis mordax","pelagic",NA,118,8694,"SL",1.25,"",NA,"Washington and Oregon, USA","1977","",FALSE,FALSE,45.782272,-124.717638,"laroche_jl_1980_f78_603.pdf",4.77068462446567,0.22314355131421,9.07038841154874,45.782272
"Engraulis mordax","pelagic",NA,120,12294,"SL",1.25,"",NA,"Washington and Oregon, USA","1977","",FALSE,FALSE,45.782272,-124.717638,"laroche_jl_1980_f78_603.pdf",4.78749174278205,0.22314355131421,9.41686661746695,45.782272
"Engraulis mordax","pelagic",NA,120,10922,"SL",1.25,"",NA,"Washington and Oregon, USA","1977","",FALSE,FALSE,45.782272,-124.717638,"laroche_jl_1980_f78_603.pdf",4.78749174278205,0.22314355131421,9.2985343827121,45.782272
"Engraulis mordax","pelagic",NA,120,8673,"SL",1.25,"",NA,"Washington and Oregon, USA","1977","",FALSE,FALSE,45.782272,-124.717638,"laroche_jl_1980_f78_603.pdf",4.78749174278205,0.22314355131421,9.06797003068446,45.782272
"Engraulis mordax","pelagic",NA,120,13813,"SL",1.25,"",NA,"Washington and Oregon, USA","1977","",FALSE,FALSE,45.782272,-124.717638,"laroche_jl_1980_f78_603.pdf",4.78749174278205,0.22314355131421,9.53336545669996,45.782272
"Engraulis mordax","pelagic",NA,124,15089,"SL",1.25,"",NA,"Washington and Oregon, USA","1977","",FALSE,FALSE,45.782272,-124.717638,"laroche_jl_1980_f78_603.pdf",4.82028156560504,0.22314355131421,9.62172128051365,45.782272
"Engraulis mordax","pelagic",NA,124,13369,"SL",1.25,"",NA,"Washington and Oregon, USA","1977","",FALSE,FALSE,45.782272,-124.717638,"laroche_jl_1980_f78_603.pdf",4.82028156560504,0.22314355131421,9.50069387298312,45.782272
"Engraulis mordax","pelagic",NA,127,19451,"SL",1.25,"",NA,"Washington and Oregon, USA","1977","",FALSE,FALSE,45.782272,-124.717638,"laroche_jl_1980_f78_603.pdf",4.84418708645859,0.22314355131421,9.87565376160669,45.782272
"Engraulis mordax","pelagic",NA,127,19623,"SL",1.25,"",NA,"Washington and Oregon, USA","1977","",FALSE,FALSE,45.782272,-124.717638,"laroche_jl_1980_f78_603.pdf",4.84418708645859,0.22314355131421,9.88445762662932,45.782272
"Engraulis mordax","pelagic",NA,128,14157,"SL",1.25,"",NA,"Washington and Oregon, USA","1977","",FALSE,FALSE,45.782272,-124.717638,"laroche_jl_1980_f78_603.pdf",4.85203026391962,0.22314355131421,9.5579644803945,45.782272
"Engraulis mordax","pelagic",NA,133,22012,"SL",1.25,"",NA,"Washington and Oregon, USA","1977","",FALSE,FALSE,45.782272,-124.717638,"laroche_jl_1980_f78_603.pdf",4.89034912822175,0.22314355131421,9.99934303817965,45.782272
"Engraulis mordax","pelagic",NA,139,28235,"SL",1.25,"",NA,"Washington and Oregon, USA","1977","",FALSE,FALSE,45.782272,-124.717638,"laroche_jl_1980_f78_603.pdf",4.93447393313069,0.22314355131421,10.2483176221069,45.782272
"Engraulis mordax","pelagic",NA,140,29035,"SL",1.25,"",NA,"Washington and Oregon, USA","1977","",FALSE,FALSE,45.782272,-124.717638,"laroche_jl_1980_f78_603.pdf",4.9416424226093,0.22314355131421,10.2762572778062,45.782272
"Engraulis mordax","pelagic",NA,147,35561,"SL",1.25,"",NA,"Washington and Oregon, USA","1977","",FALSE,FALSE,45.782272,-124.717638,"laroche_jl_1980_f78_603.pdf",4.99043258677874,0.22314355131421,10.4790048107173,45.782272
"Ilisha africana","pelagic",NA,180,5227,"TL",0.85,"",NA,"off Lagos Coast, Nigeria","1978 November - 1980 February","",FALSE,FALSE,6.362878,3.398655,"marcus_o_1984_j25_679.pdf",5.19295685089021,-0.162518929497775,8.56159277871292,6.362878
"Boreogadus saida","pelagic",NA,140,48500,"",1.695,"",NA,"Arctic Ocean","","",TRUE,TRUE,74.056759,-156.14174,"rass_ts_1941_j1.pdf",4.9416424226093,0.527682740832414,10.7893190769256,74.056759
"Eleginus nawaga","demersal",NA,190,40500,"",1.7,"",NA,"South Barents Sea","","",TRUE,TRUE,69.925102,48.143801,"rass_ts_1941_j1.pdf",5.24702407216049,0.53062825106217,10.6090572530946,69.925102
"Gadus morhua","pelagic",NA,1363.502,21183400,"TL",1.482,"",NA,"Coastal Iceland","1996","14",FALSE,TRUE,63.548692,-22.584796,"marteinsdottir_g_2002_m235_235.pdf",7.21781166909792,0.393392526873895,16.8687284140549,63.548692
"Gadus morhua","pelagic",NA,1262.239,19724800,"TL",1.4672,"",NA,"Coastal Iceland","1996","14",FALSE,TRUE,63.548692,-22.584796,"marteinsdottir_g_2002_m235_235.pdf",7.1406424071041,0.383355822520063,16.7973872852278,63.548692
"Gadus morhua","pelagic",NA,1252.379,17985100,"TL",1.4359,"",NA,"Coastal Iceland","1996","14",FALSE,TRUE,63.548692,-22.584796,"marteinsdottir_g_2002_m235_235.pdf",7.13280022150586,0.361791830318194,16.7050541952854,63.548692
"Gadus morhua","pelagic",NA,1272.898,19724800,"TL",1.3425,"",NA,"Coastal Iceland","1996","14",FALSE,TRUE,63.548692,-22.584796,"marteinsdottir_g_2002_m235_235.pdf",7.14905146965982,0.294533547400883,16.7973872852278,63.548692
"Gadus morhua","pelagic",NA,1223.508,16437800,"TL",1.5735,"",NA,"Coastal Iceland","1996","14",FALSE,TRUE,63.548692,-22.584796,"marteinsdottir_g_2002_m235_235.pdf",7.10947742148007,0.453302437522324,16.6150941186863,63.548692
"Gadus morhua","pelagic",NA,1222.846,16437800,"TL",1.4819,"",NA,"Coastal Iceland","1996","14",FALSE,TRUE,63.548692,-22.584796,"marteinsdottir_g_2002_m235_235.pdf",7.10893620788943,0.393325048213996,16.6150941186863,63.548692
"Gadus morhua","pelagic",NA,1211.379,21496000,"TL",1.3615,"",NA,"Coastal Iceland","1996","14",FALSE,TRUE,63.548692,-22.584796,"marteinsdottir_g_2002_m235_235.pdf",7.09951465908208,0.308587033131677,16.8833774292775,63.548692
"Gadus morhua","pelagic",NA,1183.249,15945400,"TL",1.4684,"",NA,"Coastal Iceland","1996","14",FALSE,TRUE,63.548692,-22.584796,"marteinsdottir_g_2002_m235_235.pdf",7.07601932365606,0.384173372640542,16.5846809443456,63.548692
"Gadus morhua","pelagic",NA,1172.563,18209300,"TL",1.4561,"",NA,"Coastal Iceland","1996","14",FALSE,TRUE,63.548692,-22.584796,"marteinsdottir_g_2002_m235_235.pdf",7.06694723022024,0.375761628734722,16.7174430105476,63.548692
"Gadus morhua","pelagic",NA,1153.091,11983400,"TL",1.4278,"",NA,"Coastal Iceland","1996","14",FALSE,TRUE,63.548692,-22.584796,"marteinsdottir_g_2002_m235_235.pdf",7.05020144169935,0.356134798086223,16.2990329167301,63.548692
"Gadus morhua","pelagic",NA,1162.241,18209300,"TL",1.3608,"",NA,"Coastal Iceland","1996","14",FALSE,TRUE,63.548692,-22.584796,"marteinsdottir_g_2002_m235_235.pdf",7.05810531693994,0.308072762099515,16.7174430105476,63.548692
"Gadus morhua","pelagic",NA,1151.528,11983400,"TL",1.3449,"",NA,"Coastal Iceland","1996","14",FALSE,TRUE,63.548692,-22.584796,"marteinsdottir_g_2002_m235_235.pdf",7.04884503507453,0.296319660847366,16.2990329167301,63.548692
"Gadus morhua","pelagic",NA,1132.358,12993600,"TL",1.3584,"",NA,"Coastal Iceland","1996","14",FALSE,TRUE,63.548692,-22.584796,"marteinsdottir_g_2002_m235_235.pdf",7.0320574631822,0.306307536574946,16.3799674865103,63.548692
"Gadus morhua","pelagic",NA,1122.782,17186500,"TL",1.3663,"",NA,"Coastal Iceland","1996","14",FALSE,TRUE,63.548692,-22.584796,"marteinsdottir_g_2002_m235_235.pdf",7.02356481300903,0.312106356362305,16.6596347498803,63.548692
"Gadus morhua","pelagic",NA,1112.264,12073500,"TL",1.3774,"",NA,"Coastal Iceland","1996","14",FALSE,TRUE,63.548692,-22.584796,"marteinsdottir_g_2002_m235_235.pdf",7.01415285670516,0.320197664128461,16.306523526184,63.548692
"Gadus morhua","pelagic",NA,1093.387,13180300,"TL",1.4315,"",NA,"Coastal Iceland","1996","14",FALSE,TRUE,63.548692,-22.584796,"marteinsdottir_g_2002_m235_235.pdf",6.99703549687129,0.358722845556033,16.3942338485398,63.548692
"Gadus morhua","pelagic",NA,1093.485,13180300,"TL",1.445,"",NA,"Coastal Iceland","1996","14",FALSE,TRUE,63.548692,-22.584796,"marteinsdottir_g_2002_m235_235.pdf",6.99712512260161,0.368109321564396,16.3942338485398,63.548692
"Gadus morhua","pelagic",NA,1073.564,11342200,"TL",1.488,"",NA,"Coastal Iceland","1996","14",FALSE,TRUE,63.548692,-22.584796,"marteinsdottir_g_2002_m235_235.pdf",6.97873923361348,0.3974329364109,16.244040840975,63.548692
"Gadus morhua","pelagic",NA,1032.782,7719700,"TL",1.4437,"",NA,"Coastal Iceland","1996","14",FALSE,TRUE,63.548692,-22.584796,"marteinsdottir_g_2002_m235_235.pdf",6.94001141103044,0.367209262653632,15.8592860611423,63.548692
"Gadus morhua","pelagic",NA,1023.13,9210200,"TL",1.4412,"",NA,"Coastal Iceland","1996","14",FALSE,TRUE,63.548692,-22.584796,"marteinsdottir_g_2002_m235_235.pdf",6.93062183510185,0.365476099891801,16.0358221235223,63.548692
"Gadus morhua","pelagic",NA,1022.953,9210200,"TL",1.4167,"",NA,"Coastal Iceland","1996","14",FALSE,TRUE,63.548692,-22.584796,"marteinsdottir_g_2002_m235_235.pdf",6.93044882159219,0.348330223403168,16.0358221235223,63.548692
"Gadus morhua","pelagic",NA,1012.409,7377900,"TL",1.424,"",NA,"Coastal Iceland","1996","14",FALSE,TRUE,63.548692,-22.584796,"marteinsdottir_g_2002_m235_235.pdf",6.92008791839835,0.353469812989784,15.8139996032383,63.548692
"Gadus morhua","pelagic",NA,1042.523,8732400,"TL",1.3251,"",NA,"Coastal Iceland","1996","14",FALSE,TRUE,63.548692,-22.584796,"marteinsdottir_g_2002_m235_235.pdf",6.94939901577971,0.281487928288453,15.9825508041232,63.548692
"Gadus morhua","pelagic",NA,982.93,4527000,"TL",1.3441,"",NA,"Coastal Iceland","1996","14",FALSE,TRUE,63.548692,-22.584796,"marteinsdottir_g_2002_m235_235.pdf",6.89053790703172,0.295724644094966,15.3255700264181,63.548692
"Gadus morhua","pelagic",NA,942.316,5722100,"TL",1.3232,"",NA,"Coastal Iceland","1996","14",FALSE,TRUE,63.548692,-22.584796,"marteinsdottir_g_2002_m235_235.pdf",6.848340674799,0.28005304528729,15.5598464288463,63.548692
"Gadus morhua","pelagic",NA,982.393,4527000,"TL",1.4031,"",NA,"Coastal Iceland","1996","14",FALSE,TRUE,63.548692,-22.584796,"marteinsdottir_g_2002_m235_235.pdf",6.88999143196033,0.338684074417813,15.3255700264181,63.548692
"Gadus morhua","pelagic",NA,963.227,9440900,"TL",1.4172,"",NA,"Coastal Iceland","1996","14",FALSE,TRUE,63.548692,-22.584796,"marteinsdottir_g_2002_m235_235.pdf",6.87028910572314,0.34868309400918,16.0605618725603,63.548692
"Gadus morhua","pelagic",NA,923.705,4948500,"TL",1.4141,"",NA,"Coastal Iceland","1996","14",FALSE,TRUE,63.548692,-22.584796,"marteinsdottir_g_2002_m235_235.pdf",6.8283927565968,0.346493286331594,15.4145950583189,63.548692
"Gadus morhua","pelagic",NA,922.724,4948500,"TL",1.4117,"",NA,"Coastal Iceland","1996","14",FALSE,TRUE,63.548692,-22.584796,"marteinsdottir_g_2002_m235_235.pdf",6.82733016486724,0.344794651908017,15.4145950583189,63.548692
"Gadus morhua","pelagic",NA,903.043,3160500,"TL",1.4879,"",NA,"Coastal Iceland","1996","14",FALSE,TRUE,63.548692,-22.584796,"marteinsdottir_g_2002_m235_235.pdf",6.80577017133085,0.397365729851515,14.9662408008945,63.548692
"Gadus morhua","pelagic",NA,883.585,5278000,"TL",1.4614,"",NA,"Coastal Iceland","1996","14",FALSE,TRUE,63.548692,-22.584796,"marteinsdottir_g_2002_m235_235.pdf",6.78398749539462,0.37939488037498,15.4790577960454,63.548692
"Gadus morhua","pelagic",NA,872.25,2959700,"TL",1.3594,"",NA,"Coastal Iceland","1996","14",FALSE,TRUE,63.548692,-22.584796,"marteinsdottir_g_2002_m235_235.pdf",6.77107608006688,0.307043425930401,14.9005984698125,63.548692
"Gadus morhua","pelagic",NA,823.734,5651400,"TL",1.4447,"",NA,"Coastal Iceland","1996","14",FALSE,TRUE,63.548692,-22.584796,"marteinsdottir_g_2002_m235_235.pdf",6.71384766225934,0.367901687553199,15.547413860039,63.548692
"Gadus morhua","pelagic",NA,823.65,5651400,"TL",1.4331,"",NA,"Coastal Iceland","1996","14",FALSE,TRUE,63.548692,-22.584796,"marteinsdottir_g_2002_m235_235.pdf",6.71374568239299,0.359839930081889,15.547413860039,63.548692
"Gadus morhua","pelagic",NA,813.088,2322400,"TL",1.438,"",NA,"Coastal Iceland","1996","14",FALSE,TRUE,63.548692,-22.584796,"marteinsdottir_g_2002_m235_235.pdf",6.70083934477258,0.363253259298855,14.6581116916926,63.548692
"Gadus morhua","pelagic",NA,803.374,2513100,"TL",1.427,"",NA,"Coastal Iceland","1996","14",FALSE,TRUE,63.548692,-22.584796,"marteinsdottir_g_2002_m235_235.pdf",6.68882035894196,0.355574338494699,14.73702760881,63.548692
"Gadus morhua","pelagic",NA,823.361,5651400,"TL",1.3932,"",NA,"Coastal Iceland","1996","14",FALSE,TRUE,63.548692,-22.584796,"marteinsdottir_g_2002_m235_235.pdf",6.7133947436282,0.331603259509709,15.547413860039,63.548692
"Gadus morhua","pelagic",NA,842.141,2037400,"TL",1.3256,"",NA,"Coastal Iceland","1996","14",FALSE,TRUE,63.548692,-22.584796,"marteinsdottir_g_2002_m235_235.pdf",6.73594745865503,0.281865187130216,14.5271850431381,63.548692
"Gadus morhua","pelagic",NA,821.994,2804900,"TL",1.3373,"",NA,"Coastal Iceland","1996","14",FALSE,TRUE,63.548692,-22.584796,"marteinsdottir_g_2002_m235_235.pdf",6.71173309575947,0.290652655896614,14.8468784456795,63.548692
"Gadus morhua","pelagic",NA,831.752,2903400,"TL",1.3545,"",NA,"Coastal Iceland","1996","14",FALSE,TRUE,63.548692,-22.584796,"marteinsdottir_g_2002_m235_235.pdf",6.72353431946438,0.303432382543013,14.8813930220095,63.548692
"Gadus morhua","pelagic",NA,832.778,2903400,"TL",1.3631,"",NA,"Coastal Iceland","1996","14",FALSE,TRUE,63.548692,-22.584796,"marteinsdottir_g_2002_m235_235.pdf",6.72476710004501,0.30976151759466,14.8813930220095,63.548692
"Gadus morhua","pelagic",NA,793.492,2897000,"TL",1.3926,"",NA,"Coastal Iceland","1996","14",FALSE,TRUE,63.548692,-22.584796,"marteinsdottir_g_2002_m235_235.pdf",6.67644345800008,0.331172503526309,14.8791862767515,63.548692
"Gadus morhua","pelagic",NA,801.931,2897000,"TL",1.3606,"",NA,"Coastal Iceland","1996","14",FALSE,TRUE,63.548692,-22.584796,"marteinsdottir_g_2002_m235_235.pdf",6.68702256925258,0.307925778928823,14.8791862767515,63.548692
